"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"592","@triplemfooty @MarkHoward03 . @EssendonFC nab cup fwd line should b @waynecarey27 CAPPER &amp; rockin ronnie burns. speccies goals&amp;drink cards !",FALSE,7,"triplemfooty",2015-02-17 04:32:28,FALSE,NA,"567542069074219008","127723154","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WarwickCapper39",7,FALSE,FALSE,NA,NA
"593","Tron os 7 collateral nonetheless ego heading program so that nab la skit anent vulgarity-ups exploitation thy h...",FALSE,0,NA,2015-02-17 04:31:58,FALSE,NA,"567541942506897408",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","SierraCrossman",0,FALSE,FALSE,NA,NA
"594","Disgrace. This from the asshole largely responsible for the manipulation we've seen. Fuck you Gil, you corrupt scum. http://t.co/NrVjbjIW8B",FALSE,0,NA,2015-02-17 04:31:05,FALSE,NA,"567541722737934336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaydedSash",0,FALSE,FALSE,NA,NA
"595","RT @1secondago: BUSINESS: Billions of rupees fraud: NAB freezes of Double Shah's Rs1.5 billion worth ... - Customs Today Newspaper http://t…",FALSE,0,NA,2015-02-17 04:30:53,FALSE,NA,"567541673115136000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bawoo63",1,TRUE,FALSE,NA,NA
"596","Most popular speed-on-green got me! Speed-on-green cameras nab motorists going double speed limit via @calgaryherald http://t.co/RaVUgpDUj1",FALSE,0,NA,2015-02-17 04:30:47,FALSE,NA,"567541644077969411",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","carm_duch",0,FALSE,FALSE,NA,NA
"597","@bjprajnathsingh Facebook post helps cops nab temple thief http://t.co/jOHy3hWyXZ via @TOIHyderabad",FALSE,0,"BJPRajnathSingh",2015-02-17 04:30:45,FALSE,NA,"567541637640114176","1346439824","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raviyogarajan",0,FALSE,FALSE,NA,NA
"598","RT @theC47: If you need a camera right now the C100MKII, FS7 and A7s are my top picks. If you don't, wait! NAB isn't far away &amp; there will …",FALSE,0,NA,2015-02-17 04:30:42,FALSE,NA,"567541623492341760",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","zilkerfilms",7,TRUE,FALSE,NA,NA
"599","RT @theafloffseason: The Herald Sun have complied a team of Ex-AFL Players from the past two seasons that Essendon could use: 

B:... http:…",FALSE,0,NA,2015-02-17 04:30:41,FALSE,NA,"567541619180572673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ringsau",2,TRUE,FALSE,NA,NA
"600","Will soon be filing a Public Interest Litigation for the issue of rise in medical negligence cases nd what cn be done to nab the wrongdoer",FALSE,1,NA,2015-02-17 04:30:13,FALSE,NA,"567541503392641024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adv_SiddharthS",0,FALSE,FALSE,NA,NA
"601","@dalegoodridge Well, if it goes on sale some time for pc, you should nab it, seasons and greater rifts are so much fun!",FALSE,0,"dalegoodridge",2015-02-17 04:30:08,FALSE,"567541239042412545","567541481670324225","229251600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheDoctrineDark",0,FALSE,FALSE,NA,NA
"602","RT @Adelaide_FC: Not long now until our first NAB Challenge match http://t.co/8TOSFeBBSr &amp; the Port Lincoln Community Camp #gocrows http://…",FALSE,0,NA,2015-02-17 04:30:03,FALSE,NA,"567541461252460544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bartlett_kate",3,TRUE,FALSE,NA,NA
"603","RT @NAB: Have you got a predictable PIN? Here's an easy way to fix that at your closest NAB ATM: http://t.co/4WUPFJCOWN",FALSE,0,NA,2015-02-17 04:29:20,FALSE,NA,"567541281757208576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohhiAB",2,TRUE,FALSE,NA,NA
"604","When is everyone getting into town for NAB?  I'm getting in Friday night around 4pm.",FALSE,0,NA,2015-02-17 04:28:57,FALSE,NA,"567541185955495936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qsjcraig",0,FALSE,FALSE,NA,NA
